CULTURE,ID,SHORT_LABEL,MOBILE_LABEL,LAYER_NAME,HIDDEN,LAST_UPDT_USER,LAST_UPDT_DATE,VERSION,DB_ID,ROW_ID,STATUS,REV_GRP_ID
en-US,TYPE.PRESS_TRNS_TST.CRITICAL_TEMP,Critical temperature,Critical temperature,STD,FALSE,NULL,27:52.1,75abeaac85674ccdb344f370e4448117,NULL,84436f464fd747129c6cae16b6a2cfeb,NULL,NULL
ru-RU,TYPE.PRESS_TRNS_TST.CRITICAL_TEMP,Критическая температура,[ru-RU] Critical temperature,STD,FALSE,SYSTEM,56:00.2,9a5f8cafadad42f7a8e14f15fa0f6dac,NULL,5ffc1a64539d462cb408f0fcccdc9767,NULL,NULL
ru-RU,TYPE.PRESS_TRNS_TST.CUM_PROD,[ru-RU] Cumulative production,[ru-RU] Cumulative production,STD,FALSE,NULL,27:52.1,801a3adc057447ce896bd028033a8fe4,NULL,1979dbffd178489cb566e0851eeca17d,NULL,NULL
en-US,TYPE.PRESS_TRNS_TST.CUM_PROD,Cumulative production,Cumulative production,STD,FALSE,NULL,27:52.1,d9371c7703a74e18b2941e45ec7f8f4c,NULL,b2bae85c882a4468a2d04aeeca64ebf5,NULL,NULL
en-US,TYPE.PRESS_TRNS_TST.DB_ID,Last Update DB,NULL,STD,FALSE,NULL,27:52.1,a42e0837dfb24f5ca59da6eb77ba9b65,NULL,5f0b95cd061f43c5b8f80b53b3573c4e,NULL,NULL
ru-RU,TYPE.PRESS_TRNS_TST.DB_ID,Last Update DB,NULL,STD,FALSE,NULL,27:52.1,6cd5597b1bf74cbab1817a6d3415236b,NULL,3a73fbfe124649ff96fc508135d1ef96,NULL,NULL
ru-RU,TYPE.PRESS_TRNS_TST.DRAIN_AREA,[ru-RU] Drainage area,[ru-RU] Drainage area,STD,FALSE,NULL,27:52.1,a9a3482c7bca473993a19d8eb80bf5e8,NULL,3c2d7b5ed72e42b28fb29b420e2b688a,NULL,NULL
en-US,TYPE.PRESS_TRNS_TST.DRAIN_AREA,Drainage area,Drainage area,STD,FALSE,NULL,27:52.1,c3d54bbebf3c4d2c800ad8348fc08fd9,NULL,4fe2c23ec017454085fcb33155af5add,NULL,NULL
en-US,TYPE.PRESS_TRNS_TST.EFFEC_PROD_LIFE,Effective production life,Effective production life,STD,FALSE,NULL,27:52.1,7fa39f9e534f4a6baa6e6f3216b0337f,NULL,cf81d1f402a240fe88142c142a3a5b38,NULL,NULL
ru-RU,TYPE.PRESS_TRNS_TST.EFFEC_PROD_LIFE,[ru-RU] Effective production life,[ru-RU] Effective production life,STD,FALSE,NULL,27:52.1,961cdf742fbf437b8796da09fc2fd1dc,NULL,af3b519a331c4daca232170d7bab4764,NULL,NULL
ru-RU,TYPE.PRESS_TRNS_TST.END_DATETIME,Дата/время окончания,NULL,STD,FALSE,SYSTEM,56:00.2,7fa06b493e5e42078eb69f758f291d39,NULL,5bb1772c237b4130b5b549ec34de65f6,NULL,NULL
en-US,TYPE.PRESS_TRNS_TST.END_DATETIME,End Datetime,NULL,STD,FALSE,NULL,27:52.1,fed30a7f7154496ea1ece3413c325f60,NULL,b428aa08ac934f1c831a0b3a5b2ae76b,NULL,NULL
en-US,TYPE.PRESS_TRNS_TST.EVENT_TYPE,Event Type,NULL,STD,FALSE,NULL,27:52.1,545ebe9deaa94f2d8e7f07844673343f,NULL,88c4bf11b1dd4404ac7583c33d788f14,NULL,NULL
ru-RU,TYPE.PRESS_TRNS_TST.EVENT_TYPE,Event Type,NULL,STD,FALSE,NULL,27:52.1,6d10e269a34c4932a44a5c754155cfd2,NULL,9c5d7932719a4cee88b18de328d16f0c,NULL,NULL
ru-RU,TYPE.PRESS_TRNS_TST.EXTRA_PRESS,Экстраполированное давление,[ru-RU] Extrapolated pressure,STD,FALSE,SYSTEM,56:00.2,a4240ca27ac048e8aec35f4a389d5be1,NULL,026036ad28304899bd4fc1bd08b023c7,NULL,NULL
en-US,TYPE.PRESS_TRNS_TST.EXTRA_PRESS,Extrapolated pressure,Extrapolated pressure,STD,FALSE,NULL,27:52.1,b18cb8d93f1f40e59d70c5fb1c31296c,NULL,4dd91d8c34d742438d63fca5ae29e1f1,NULL,NULL
en-US,TYPE.PRESS_TRNS_TST.GAUGE_DEPTH,Gauge depth,Gauge depth,STD,FALSE,NULL,27:52.1,f4311a861e6f4d88af2e5df3558d88dc,NULL,64528e46c19440ef9baf0c51270eeda8,NULL,NULL
ru-RU,TYPE.PRESS_TRNS_TST.GAUGE_DEPTH,Глубина установки манометра,[ru-RU] Gauge depth,STD,FALSE,SYSTEM,56:00.2,95db397357ed422cb56092bf14d1c9e8,NULL,767b69e097234d4ab750f0641017ffd2,NULL,NULL
ru-RU,TYPE.PRESS_TRNS_TST.GAUGE_PRESS,Манометрическое давление,[ru-RU] Gauge pressure,STD,FALSE,SYSTEM,56:00.2,e5c07b55d21447f2b9c222f93c88ba84,NULL,39c6396bacb84546917693370faa0607,NULL,NULL
en-US,TYPE.PRESS_TRNS_TST.GAUGE_PRESS,Gauge pressure,Gauge pressure,STD,FALSE,NULL,27:52.1,453b3cf4b08b45f588b2fe038249d57f,NULL,e672d6f8e7bd4011993a42b2d43e4318,NULL,NULL
en-US,TYPE.PRESS_TRNS_TST.HOLE_SIZE,Hole size,Hole size,STD,FALSE,NULL,27:52.1,8ffe5910ae494fbcbedef539ba23cb9d,NULL,d82f91ae7ef24173bdef5594d5ba714f,NULL,NULL
ru-RU,TYPE.PRESS_TRNS_TST.HOLE_SIZE,[ru-RU] Hole size,[ru-RU] Hole size,STD,FALSE,NULL,27:52.1,72574e57773d4859a8dea60292602ace,NULL,6ee28458f9564d5ca027df574c06eb72,NULL,NULL
ru-RU,TYPE.PRESS_TRNS_TST.INJECTIVITY_IDX,[ru-RU] Injectivity index,[ru-RU] Injectivity index,STD,FALSE,NULL,27:52.1,6b10df22e3c54f3aaea46c354f6bea06,NULL,0407b1696d704b9cb15d353ca4ec58b8,NULL,NULL
en-US,TYPE.PRESS_TRNS_TST.INJECTIVITY_IDX,Injectivity index,Injectivity index,STD,FALSE,NULL,27:52.1,9d9aa6652ab445dbb323eb789f63dbaa,NULL,6dca7500d633496dbd30812cb69e8240,NULL,NULL
en-US,TYPE.PRESS_TRNS_TST.ITEM_ID,Item ID,NULL,STD,FALSE,NULL,27:52.1,47c49112c64a46f8a04e67cac91e78f6,NULL,d1404d31cadd40cab7bb632a29a84051,NULL,NULL
ru-RU,TYPE.PRESS_TRNS_TST.ITEM_ID,Item ID,NULL,STD,FALSE,NULL,27:52.1,b4dbd7592eca43feb67bb4fb9f92de99,NULL,3ac1b91ba0d14ed08ead0a6e6e2cbae4,NULL,NULL
ru-RU,TYPE.PRESS_TRNS_TST.LAST_UPDT_DATE,Дата изменения,NULL,STD,FALSE,SYSTEM,56:00.2,f4246c8cdd764d65bb2f71e6c739ed5a,NULL,8e951925bf2042a69557eb741eea2b87,NULL,NULL
en-US,TYPE.PRESS_TRNS_TST.LAST_UPDT_DATE,Last Update Date,NULL,STD,FALSE,NULL,27:52.1,08fa802a9ec34ab7897d5a7bad462888,NULL,6def8daeefb040ba81685fc08870423c,NULL,NULL
en-US,TYPE.PRESS_TRNS_TST.LAST_UPDT_USER,Last Update User,NULL,STD,FALSE,NULL,27:52.1,41bd123e51cc4b7088f0eda0787da249,NULL,5e5a2f1b13194abe8a091f0f75b39480,NULL,NULL
ru-RU,TYPE.PRESS_TRNS_TST.LAST_UPDT_USER,Пользователь,NULL,STD,FALSE,SYSTEM,56:00.2,84568822ccdd400d9f974fc0cf14f788,NULL,6d3c6341dad7410dab6c2ba1872bc210,NULL,NULL
ru-RU,TYPE.PRESS_TRNS_TST.N,[ru-RU] N,[ru-RU] N,STD,FALSE,NULL,27:52.1,6294c172bec145fdbaecbc95bcb1eb90,NULL,3e5d73d552794ff7b1e0a2082950db95,NULL,NULL
en-US,TYPE.PRESS_TRNS_TST.N,N,N,STD,FALSE,NULL,27:52.1,76fc187c45aa4df0ae946dddab3dbfea,NULL,f093a69f6492439da3336a93a3b6dc36,NULL,NULL
en-US,TYPE.PRESS_TRNS_TST.OPEN_FLOW_POT,Absolute open flow potential,Open flow potential,STD,FALSE,NULL,27:52.1,ae6af2a9a3ef43f18291c68f9c5e14e0,NULL,15e976b7ea8f453fb2171910bfb6f4c7,NULL,NULL
ru-RU,TYPE.PRESS_TRNS_TST.OPEN_FLOW_POT,Теоретический дебит скважины,[ru-RU] Open flow potential,STD,FALSE,SYSTEM,56:00.2,85d1a0d411b540e5b74172e6fddbfa7d,NULL,fa474fef22774d30885ec97ba5739ddf,NULL,NULL
ru-RU,TYPE.PRESS_TRNS_TST.PERIOD,Period,NULL,STD,FALSE,NULL,27:52.1,6f4cb2f1fb6144b982b2720ea448b7b4,NULL,7a1b9cca47384b6287f6d899cf3a5917,NULL,NULL
en-US,TYPE.PRESS_TRNS_TST.PERIOD,Period,NULL,STD,FALSE,NULL,27:52.1,015e7ed55d1344ed94ceb650dbf8ea74,NULL,bcb4ed7d8f154bbfa379d7cd5093a920,NULL,NULL
en-US,TYPE.PRESS_TRNS_TST.PERM_HEIGHT,Permeability x height,KH,STD,FALSE,NULL,27:52.1,c6f9a967d5bb4b199bf41a95532e9c0f,NULL,82366c0e105646f5abd24ef8a8fefd04,NULL,NULL
ru-RU,TYPE.PRESS_TRNS_TST.PERM_HEIGHT,Проницаемость x height,[ru-RU] KH,STD,FALSE,SYSTEM,56:00.2,a802a134fd744226b4d327fe3e821640,NULL,e9d523e866f640b29a4dd463acc35d4e,NULL,NULL
ru-RU,TYPE.PRESS_TRNS_TST.PERMEABILITY,Проницаемость,[ru-RU] Permeability,STD,FALSE,SYSTEM,56:00.2,1745b78df90c4af5863f277832623b51,NULL,ea5c562abc3f41a8a32d267b43df46cb,NULL,NULL
en-US,TYPE.PRESS_TRNS_TST.PERMEABILITY,Permeability,Permeability,STD,FALSE,NULL,27:52.1,5e7e12dec3a045fa9f6b8bea253a01d2,NULL,14ad082399c84865b10dc4886e545096,NULL,NULL
en-US,TYPE.PRESS_TRNS_TST.POROSITY,Porosity,Porosity,STD,FALSE,NULL,27:52.1,73df03698c4546c7860103346f209db1,NULL,7fa2b71b7ad145a48d597a22e0c1e551,NULL,NULL
ru-RU,TYPE.PRESS_TRNS_TST.POROSITY,[ru-RU] Porosity,[ru-RU] Porosity,STD,FALSE,NULL,27:52.1,1a2ae811ee534895bd12123cfb42c909,NULL,44a768d9f9794dccb9506850e0598ba5,NULL,NULL
ru-RU,TYPE.PRESS_TRNS_TST.PROD_INDEX,[ru-RU] Productivity index,[ru-RU] Productivity index,STD,FALSE,NULL,27:52.1,d130dcad52494c60ba9d8605b314dc59,NULL,774442e114264537a08595e93d9274d9,NULL,NULL
en-US,TYPE.PRESS_TRNS_TST.PROD_INDEX,Productivity index,Productivity index,STD,FALSE,NULL,27:52.1,acf89ff16758404bbf9f4936f86347a6,NULL,6d8e417bc3b84288986d56d8d4c62a56,NULL,NULL
en-US,TYPE.PRESS_TRNS_TST.PROD_RATE,Production rate,Production rate,STD,FALSE,NULL,27:52.1,9bef97fc188c4135a7cdc018b5f17227,NULL,aac86ab19e964e2a9f93726521ef44fd,NULL,NULL
ru-RU,TYPE.PRESS_TRNS_TST.PROD_RATE,[ru-RU] Production rate,[ru-RU] Production rate,STD,FALSE,NULL,27:52.1,7db1eb8865ab46c5a602372f4b3131ac,NULL,af7fe161852444a996aa8d76c1fa9243,NULL,NULL
ru-RU,TYPE.PRESS_TRNS_TST.REDUCED_PRESS,[ru-RU] Reduced pressure,[ru-RU] Reduced pressure,STD,FALSE,NULL,27:52.1,e05b761754924709a0e9ed8151760170,NULL,8edaae98d8434acd922e6110b5302a48,NULL,NULL
en-US,TYPE.PRESS_TRNS_TST.REDUCED_PRESS,Reduced pressure,Reduced pressure,STD,FALSE,NULL,27:52.1,10aec1c707614f0fbac9df2955b3fb51,NULL,b79cea5cbbcd45ed8d1a43ae7ca8165f,NULL,NULL
en-US,TYPE.PRESS_TRNS_TST.REDUCED_TEMP,Reduced temperature,Reduced temperature,STD,FALSE,NULL,27:52.1,42117f7ce2c24566ad64303e06125e5c,NULL,9c5d3792cc38479a821d8bafb8369cad,NULL,NULL
ru-RU,TYPE.PRESS_TRNS_TST.REDUCED_TEMP,[ru-RU] Reduced temperature,[ru-RU] Reduced temperature,STD,FALSE,NULL,27:52.1,bda3ee6ff61f40aebcedca5b4ba92cc6,NULL,7626310a27c54b19963f1df7b97de89b,NULL,NULL
ru-RU,TYPE.PRESS_TRNS_TST.ROW_ID,Row ID,NULL,STD,FALSE,NULL,27:52.1,b66058c8091d4d50bd069f9b19ca3efd,NULL,2897c39d9d3b414898c71f93c523bb98,NULL,NULL
en-US,TYPE.PRESS_TRNS_TST.ROW_ID,Row ID,NULL,STD,FALSE,NULL,27:52.1,aac094ba471c4a90b5a058cf420506dd,NULL,7d6fcfe19cc24b30a64e883604dd9917,NULL,NULL
en-US,TYPE.PRESS_TRNS_TST.ROW_STATUS,Row Status,NULL,STD,FALSE,NULL,27:52.1,2a88b2e400244da8a2efb40e9b09da72,NULL,f36e122aef7b4e8e8a759b69dfc7ac84,NULL,NULL
ru-RU,TYPE.PRESS_TRNS_TST.ROW_STATUS,Row Status,NULL,STD,FALSE,NULL,27:52.1,3aa4d63283fb4ed79da50192c7d11332,NULL,677f9db1a2e741b1aad12131d1df5a3e,NULL,NULL
ru-RU,TYPE.PRESS_TRNS_TST.SKIN,Скин,[ru-RU] Skin,STD,FALSE,SYSTEM,56:00.2,227b4be823e9444a826b513c9f1e5184,NULL,b08755dd504749b4b7adf59a43156099,NULL,NULL
en-US,TYPE.PRESS_TRNS_TST.SKIN,Skin,Skin,STD,FALSE,NULL,27:52.1,856286ab4dc1438a83036304a257f8a3,NULL,10b5ec8a51b74c989cfcfb147e514b5b,NULL,NULL
en-US,TYPE.PRESS_TRNS_TST.SLOPE,Slope,Slope,STD,FALSE,NULL,27:52.1,501d730d902644f49bd9df62e2ecf145,NULL,b89a6a5bacab4e6990eae5dfc799b14a,NULL,NULL
ru-RU,TYPE.PRESS_TRNS_TST.SLOPE,[ru-RU] Slope,[ru-RU] Slope,STD,FALSE,NULL,27:52.1,1ec5c9a538de481a819b5c9337a67bb3,NULL,8a9edac9c1af49eb98b8abd825bebce3,NULL,NULL
ru-RU,TYPE.PRESS_TRNS_TST.START_DATETIME,Дата/время,NULL,STD,FALSE,SYSTEM,56:00.2,cc9d2a325fe647e08873cbe06928f4ad,NULL,ebc67e52fde446cdabb327cde1b90956,NULL,NULL
en-US,TYPE.PRESS_TRNS_TST.START_DATETIME,Datetime,NULL,STD,FALSE,NULL,27:52.1,da43a94fa40b4b9d99b4010ca9fb6406,NULL,a51f0f9e81d74c14a92013ac8f4204e9,NULL,NULL
en-US,TYPE.PRESS_TRNS_TST.TEST_ID,Test ID,Test ID,STD,FALSE,NULL,27:52.1,c86e9bee65d54ad2bb90598679012b6a,NULL,9ed990d535b3458a9f475b63bfdca45f,NULL,NULL
ru-RU,TYPE.PRESS_TRNS_TST.TEST_ID,Номер испытания,[ru-RU] Test ID,STD,FALSE,SYSTEM,56:00.2,0fb13cbc82424d0fbd8c498329783d61,NULL,25fff829c8ec460aa105b774fb10cb3c,NULL,NULL
ru-RU,TYPE.PRESS_TRNS_TST.TEST_TYPE,Тип испытания,[ru-RU] Test type,STD,FALSE,SYSTEM,56:00.2,237332d7fc7641199d1661e76ec71368,NULL,5848524de058481d9cae4459fad64409,NULL,NULL
en-US,TYPE.PRESS_TRNS_TST.TEST_TYPE,Test type,Test type,STD,FALSE,NULL,27:52.1,54dc1ed93074440ebefa96d7f254f264,NULL,2d9b3e5a23e049b68a77c2d55bedfd44,NULL,NULL
en-US,TYPE.PRESS_TRNS_TST.UPDATE_SOURCE,Update Source,NULL,STD,FALSE,NULL,27:52.1,1f386c5b305e49acbeba764f066b1ad2,NULL,6dbe436414034f92ba9dcad26db593fe,NULL,NULL
ru-RU,TYPE.PRESS_TRNS_TST.UPDATE_SOURCE,Update Source,NULL,STD,FALSE,NULL,27:52.1,e013af41ea2c43f78e2f7658e1192c51,NULL,405ca29d41dd4e4686a06a858ec68577,NULL,NULL
ru-RU,TYPE.PRESS_TRNS_TST.VERSION,Row Version,NULL,STD,FALSE,NULL,27:52.1,8da10284967543c2a64c854fb178b6b8,NULL,5435813f35194afc9a3cd4bf22c9fd56,NULL,NULL
en-US,TYPE.PRESS_TRNS_TST.VERSION,Row Version,NULL,STD,FALSE,NULL,27:52.1,7ae8890fc99e496d8aa206a9919ce82f,NULL,40c92bbab58a461e825ab7cf466c6fa7,NULL,NULL
en-US,TYPE.PRESS_TRNS_TST.VISCOSITY,Viscosity,Viscosity,STD,FALSE,NULL,27:52.1,5c125134e47a4ca6b601568b6b006d29,NULL,762ec0dac5c64d2189cab05ac51ef8c5,NULL,NULL
ru-RU,TYPE.PRESS_TRNS_TST.VISCOSITY,[ru-RU] Viscosity,[ru-RU] Viscosity,STD,FALSE,NULL,27:52.1,e251bc7fc2be47bebec6f951bcb7a00e,NULL,4a41ee5e005340ebbf7acb7850ab9600,NULL,NULL
ru-RU,TYPE.PRESS_TRNS_TST.VOL_FACTOR_GAS,[ru-RU] Formation volume factor gas,[ru-RU] Volume factor gas,STD,FALSE,NULL,27:52.1,d5bfe7dbf0894c9ea413760efca0fed9,NULL,69d6da4acee94b109f5225a344250cc2,NULL,NULL
en-US,TYPE.PRESS_TRNS_TST.VOL_FACTOR_GAS,Formation volume factor gas,Volume factor gas,STD,FALSE,NULL,27:52.1,d86bc63f974946a79233ca89a1f85763,NULL,c80d893d027345c7b7a08781b57371fb,NULL,NULL
en-US,TYPE.PRESS_TRNS_TST.VOL_FACTOR_OIL,Formation volume factor oil,Volume factor oil,STD,FALSE,NULL,27:52.1,cd9fa0d7051745cc931b2b3ffde32e22,NULL,4076ae2de3e243bd85333b62a36a177e,NULL,NULL
ru-RU,TYPE.PRESS_TRNS_TST.VOL_FACTOR_OIL,[ru-RU] Formation volume factor oil,[ru-RU] Volume factor oil,STD,FALSE,NULL,27:52.1,856a6205853b4406bf8c8b3c637ac4ec,NULL,00c5aca6eb194080bc8a60048b097b55,NULL,NULL
ru-RU,TYPE.PRESS_TRNS_TST.VOL_FACTOR_WAT,[ru-RU] Formation volume factor water,[ru-RU] Volume factor water,STD,FALSE,NULL,27:52.1,e0c1838189ba4a368dfef3e16a2d5607,NULL,d9e6c317f3c745ef9076fc69d039dcfc,NULL,NULL
en-US,TYPE.PRESS_TRNS_TST.VOL_FACTOR_WAT,Formation volume factor water,Volume factor water,STD,FALSE,NULL,27:52.1,330e3074af9f44daa7140d2ee4b19c0d,NULL,ffd3259d78c44e178bc18a3b1e5617f4,NULL,NULL
en-US,TYPE.PRESS_TRNS_TST.VOLUME,Volume,Volume,STD,FALSE,NULL,27:52.1,e11bf407fd7745a59dcfb040bc1e8ae4,NULL,90ab6f95c8664c5db9b9636e8aa36b62,NULL,NULL
ru-RU,TYPE.PRESS_TRNS_TST.VOLUME,[ru-RU] Volume,[ru-RU] Volume,STD,FALSE,NULL,27:52.1,fd8451d585aa454f9c88cf8d29988c78,NULL,dcbb22a220924d478f49ce0b6297f612,NULL,NULL
ru-RU,TYPE.PROC_G_LOG_BLB,[ru-RU] Process Group Log BLOB,[ru-RU] Process Group Log BLOB,STD,FALSE,NULL,27:02.7,55b146b16ce94a33a1167ca2b5b0f3fd,NULL,d4e031942f384fbcbfcf31071de35f82,NULL,NULL
en-US,TYPE.PROC_G_LOG_BLB,Process Group Log BLOB,Process Group Log BLOB,STD,FALSE,NULL,27:02.7,fca012b92beb487cb83bd02de95cb2af,NULL,2160639336db4179aafd28688126a4f4,NULL,NULL
en-US,TYPE.PROC_GRP,Process Group,NULL,STD,FALSE,NULL,27:02.7,9fdb9034c9c44cd0afb4520b4cf5e274,NULL,c7e48c6e791a4ad491b45f2f422f45f4,NULL,NULL
ru-RU,TYPE.PROC_GRP,Группа процессов,NULL,STD,FALSE,SYSTEM,56:00.2,3726c7144163415e98b32d96a4da9916,NULL,5b2917f2efb04c57b62e577766e7c6e9,NULL,NULL
ru-RU,TYPE.PROC_GRP.32_BIT,[ru-RU] Run as 32-bit,[ru-RU] Run as 32-bit,STD,FALSE,NULL,27:02.7,e069d3de8ae54957b5424ea934d421b9,NULL,1c24fd95cc8541b886cc5959fcbe3640,NULL,NULL
en-US,TYPE.PROC_GRP.32_BIT,Run as 32-bit,Run as 32-bit,STD,FALSE,NULL,27:02.7,332c4571cb91419f82a6773f080f7f1d,NULL,7a55853281a84f2d9989329ef1885df3,NULL,NULL
en-US,TYPE.PROC_GRP.CAN_RUN_LOCAL,Can run locally,Can run locally,STD,FALSE,NULL,27:02.7,dee28d7d93954d89a9c5edb06aaeec2d,NULL,669c3fcf6eb64cdc88530e28baf92052,NULL,NULL
ru-RU,TYPE.PROC_GRP.CAN_RUN_LOCAL,[ru-RU] Can run locally,[ru-RU] Can run locally,STD,FALSE,NULL,27:02.7,49e43473e57e4a929077d6c2084c644d,NULL,bf893297584b4c188731869613883017,NULL,NULL
ru-RU,TYPE.PROC_GRP.FIXED_APP_SRV,[ru-RU] Run on a fixed application server,[ru-RU] Run on a fixed application server,STD,FALSE,NULL,27:02.7,2d099cf108124049a9d1efe79c6d69c4,NULL,05c0356d80ee4ab2886dab8f8f2ae3eb,NULL,NULL
en-US,TYPE.PROC_GRP.FIXED_APP_SRV,Run on a fixed application server,Run on a fixed application server,STD,FALSE,NULL,27:02.7,1c3b581951ba45f89f646e4554889873,NULL,c0273fa75e0d4b52a0a14200c316847d,NULL,NULL
en-US,TYPE.PROC_GRP.ID,Group Id,NULL,STD,FALSE,NULL,27:02.7,78b89a9876f14fe9bb68bd94943f9e95,NULL,d21a4e0101a6456091d5641961b6f6e9,NULL,NULL
ru-RU,TYPE.PROC_GRP.ID,[ru-RU] Group Id,NULL,STD,FALSE,NULL,27:02.7,0ebf15e6ffb74ac294dcc8cefe052982,NULL,890a99009d724bc48c22895a131f0fa0,NULL,NULL
ru-RU,TYPE.PROC_GRP.IN_USE,[ru-RU] Execute default,NULL,STD,FALSE,NULL,27:02.7,ff3cb15037224070af0b7b3c394b318b,NULL,5122924008694f89b0d34783203e9b59,NULL,NULL
en-US,TYPE.PROC_GRP.IN_USE,Execute default,NULL,STD,FALSE,NULL,27:02.7,709baf3e6309415f9af328f18b6031dd,NULL,5cd1c0e46370472c8af590da14f84cf8,NULL,NULL
en-US,TYPE.PROC_GRP.NAME,Name,NULL,STD,FALSE,NULL,27:02.7,a0a9be6157c440b1af218077fe3a0994,NULL,03eb443395944233b5586a374d2ed1b7,NULL,NULL
ru-RU,TYPE.PROC_GRP.NAME,Название,NULL,STD,FALSE,SYSTEM,56:00.2,ffed1bce12e142d8bc13d3c6becebd03,NULL,9a11e70ff550450db6cb0ffe2d6e0339,NULL,NULL
ru-RU,TYPE.PROC_GRP.RUN_PERIOD,[ru-RU] Run Period,Run Period,STD,FALSE,NULL,27:02.7,4d31e174ee874bd7b7698264b197b4d2,NULL,ecd2028023744e9ba9b9fd33e5fbde07,NULL,NULL
en-US,TYPE.PROC_GRP.RUN_PERIOD,Run Period,Run Period,STD,FALSE,NULL,27:02.7,9fa4944fe0ab4eebb9034fbd3189eaac,NULL,e4e44358b7ab4bb986357c6f1d25aaf8,NULL,NULL
en-US,TYPE.PROC_GRP.SINGLE_LOG,Single log entry,NULL,STD,FALSE,NULL,27:02.7,b3261a796fa1418fb11706ec7dacd8b1,NULL,1ef3209ace3144249840e220f987b0eb,NULL,NULL
ru-RU,TYPE.PROC_GRP.SINGLE_LOG,[ru-RU] Single log entry,NULL,STD,FALSE,NULL,27:02.7,2416707931d548b98629cb99c85a6c22,NULL,2b7114e59a44409286fc6faad09505a4,NULL,NULL
ru-RU,TYPE.PROC_GRP_ITEM,[ru-RU] Process group item,NULL,STD,FALSE,NULL,27:02.7,28024c33950c4620a381597f99a65bc4,NULL,1f3f42bff7d34d7b8e9bb29db25f29a2,NULL,NULL
en-US,TYPE.PROC_GRP_ITEM,Process Group Item,NULL,STD,FALSE,NULL,27:02.7,35d4b8658ec04d4fbc3081eb289d73ca,NULL,7ebbadd6640d44ccba9d72836e76b965,NULL,NULL
en-US,TYPE.PROC_GRP_ITEM.IN_USE,Execute default,NULL,STD,FALSE,NULL,27:02.7,f77d6417da644936b405d0f948b18d15,NULL,a407e925ebb84e67a88091c879418b92,NULL,NULL
ru-RU,TYPE.PROC_GRP_ITEM.IN_USE,[ru-RU] Execute default,NULL,STD,FALSE,NULL,27:02.7,45345911915f442d9126da2a38166181,NULL,b9ece384f0be4ada80be9e586305d695,NULL,NULL
ru-RU,TYPE.PROC_GRP_ITEM.PROC_ORDER,[ru-RU] Order,NULL,STD,FALSE,NULL,27:02.7,65d00d464c654767ad7f2b25c271cadf,NULL,8f66c965e5cd4181a1414126480d8373,NULL,NULL
en-US,TYPE.PROC_GRP_ITEM.PROC_ORDER,Order,NULL,STD,FALSE,NULL,27:02.7,7421b89e9fcf43be8692567dfe99a407,NULL,35b635a1c2e046b2b6551cedc3ea4172,NULL,NULL
en-US,TYPE.PROC_GRP_LG_RF,Process Group Log Reference,NULL,STD,FALSE,NULL,27:02.7,d16dc79cdc834618847a7ba3a4e707c1,NULL,3e3e91740fd14edda8aa3cca0e7eca45,NULL,NULL
ru-RU,TYPE.PROC_GRP_LG_RF,[ru-RU] Process Group Log Reference,NULL,STD,FALSE,NULL,27:02.7,48ebcd8ff4934d7db6f62d7806db856a,NULL,6f72ac08b6e14a46881cfea46e32605a,NULL,NULL
ru-RU,TYPE.PROC_GRP_LG_RF.CREATE_SOURCE,Create Source,NULL,STD,FALSE,NULL,27:02.7,8e19acfdff4e4e1492b3807d2879e10f,NULL,6e1000df6162440fa89374e61323bc9b,NULL,NULL
en-US,TYPE.PROC_GRP_LG_RF.CREATE_SOURCE,Create Source,NULL,STD,FALSE,NULL,27:02.7,1b6c642fd3a54a0da8c6be6b0107b2a1,NULL,4168fc9b935a4cda985f856f57374fbe,NULL,NULL
en-US,TYPE.PROC_GRP_LG_RF.DB_ID,Last Update DB,NULL,STD,FALSE,NULL,27:02.7,42f66760b5ba4b298dfed8932f5e3cb0,NULL,7ec03b5861fa47668491cbc914ca135f,NULL,NULL
ru-RU,TYPE.PROC_GRP_LG_RF.DB_ID,Last Update DB,NULL,STD,FALSE,NULL,27:02.7,c5e2d2a5bdf94582b9b45ad017a7dfc5,NULL,541a5411f1134355a2ef6091a7f28a8d,NULL,NULL
ru-RU,TYPE.PROC_GRP_LG_RF.END_DATETIME,Дата/время окончания,NULL,STD,FALSE,SYSTEM,56:00.2,a1a05af706d1417ab5ccd6ef7b126b14,NULL,fcd79bb66bd74d04900ab57eaa790822,NULL,NULL
en-US,TYPE.PROC_GRP_LG_RF.END_DATETIME,End Datetime,NULL,STD,FALSE,NULL,27:02.7,11af64fcee5d48c398ddc5fd1baf911c,NULL,df87b00293fb416d954a6eedb5d2afdc,NULL,NULL
en-US,TYPE.PROC_GRP_LG_RF.EVENT_TYPE,Event Type,NULL,STD,FALSE,NULL,27:02.7,436898c0f471487b84c66352bc7ca30f,NULL,d02a17e244294dee893b0141684a961b,NULL,NULL
ru-RU,TYPE.PROC_GRP_LG_RF.EVENT_TYPE,Event Type,NULL,STD,FALSE,NULL,27:02.7,aea2b21f5f494633a906b069384f643c,NULL,631558a17b4e410e9abfc2e914cb9ff5,NULL,NULL
ru-RU,TYPE.PROC_GRP_LG_RF.ITEM_ID,Item ID,NULL,STD,FALSE,NULL,27:02.7,3528ee97f2a24da3a317e26b6cc1cc8e,NULL,8a6ae2bf42ee486eae6e165c58589fbc,NULL,NULL
